file_label,file_size_bytes,strategy,ingest_time_s,download_time_s
1MB,1000000,random,0.07504829999999885,0.05020299999999622
1MB,1000000,random,0.04672750000000292,0.052926900000002775
1MB,1000000,random,0.08062610000000348,0.0621923999999936
1MB,1000000,random,0.05153170000000529,0.04869759999999701
1MB,1000000,random,0.042945600000003026,0.047401199999995924
1MB,1000000,random,0.05537199999999842,0.052820699999998055
1MB,1000000,random,0.08530970000000337,0.05359119999999962
1MB,1000000,random,0.48206500000000574,0.057998900000001186
1MB,1000000,random,0.06860780000000233,0.07737470000000002
1MB,1000000,random,0.0901929999999993,0.06863259999999372
1MB,1000000,random,0.08537849999999736,0.0760879999999986
1MB,1000000,random,0.04839600000000388,0.10104090000000099
1MB,1000000,random,0.048044200000006754,0.06525849999999878
1MB,1000000,random,0.2510778999999985,0.0585941999999946
1MB,1000000,random,0.05008769999999885,0.05697279999999694
1MB,1000000,random,0.05848190000000386,0.05971569999999815
1MB,1000000,random,0.07442360000000292,0.060758599999999774
1MB,1000000,random,0.04984579999999994,0.07073729999999756
1MB,1000000,random,0.047060899999998185,0.09241480000000024
1MB,1000000,random,0.05148799999999909,0.0893963000000042
1MB,1000000,random,0.04483890000000201,0.058539400000000796
1MB,1000000,random,0.04641589999999951,0.0602183000000025
1MB,1000000,random,0.11521790000000465,0.06405589999999961
1MB,1000000,random,0.19165810000000505,0.0699693000000039
1MB,1000000,random,0.04649260000000055,0.04930490000000276
1MB,1000000,random,0.041004499999999666,0.06154329999999675
1MB,1000000,random,0.0570705000000018,0.05943999999999505
1MB,1000000,random,0.05675600000000003,0.062300399999998035
1MB,1000000,random,0.046944100000004596,0.06496699999999578
1MB,1000000,random,0.055376499999994167,0.05000239999999678
1MB,1000000,random,0.04272100000000023,0.051186000000001286
1MB,1000000,random,0.05641239999999925,0.05575460000000021
1MB,1000000,random,0.039816999999999325,0.11103010000000069
1MB,1000000,random,0.0619253999999998,0.06075670000000599
1MB,1000000,random,0.04085669999999908,0.35555269999999695
1MB,1000000,random,0.04445850000000462,0.062249400000006005
1MB,1000000,random,0.058826599999996176,0.05530379999999724
1MB,1000000,random,0.06549520000000086,0.054101700000003916
1MB,1000000,random,0.05690509999999449,0.07920270000000329
1MB,1000000,random,0.07232109999999636,0.06881899999999774
1MB,1000000,random,0.050595300000004784,0.06628519999999583
1MB,1000000,random,0.110469700000003,0.0631693999999996
1MB,1000000,random,0.06267550000000455,0.058331100000003744
1MB,1000000,random,0.04002909999999815,0.0462338000000031
1MB,1000000,random,0.3611626999999942,0.05445729999999571
1MB,1000000,random,0.04415909999999457,0.05335380000000356
1MB,1000000,random,0.043363299999995775,0.04786719999999889
1MB,1000000,random,0.050325099999994904,0.049887200000000576
1MB,1000000,random,0.0648764999999969,0.04736400000000174
1MB,1000000,random,0.04041140000000354,0.04753589999999974
1MB,1000000,random,0.04995879999999886,0.05722759999999738
1MB,1000000,min_copysets,0.03865739999999818,0.049052000000003204
1MB,1000000,min_copysets,0.07259340000000236,0.04933340000000186
1MB,1000000,min_copysets,0.051339699999999766,0.04764759999999768
1MB,1000000,min_copysets,0.04476929999999868,0.047147499999994125
1MB,1000000,min_copysets,0.051222400000000334,0.049419199999995556
1MB,1000000,min_copysets,0.037632899999998415,0.050124099999997895
1MB,1000000,min_copysets,0.08015790000000322,0.06841960000000569
1MB,1000000,min_copysets,0.03935889999999631,0.04684540000000226
1MB,1000000,min_copysets,0.036744200000001115,0.04733449999999806
1MB,1000000,min_copysets,0.03700759999999548,0.06355090000000274
1MB,1000000,min_copysets,0.03859190000000012,0.04957320000000465
1MB,1000000,min_copysets,0.038307600000003106,0.04941529999999972
1MB,1000000,min_copysets,0.0458373000000023,0.06043329999999969
1MB,1000000,min_copysets,0.04249529999999879,0.049787000000002024
1MB,1000000,min_copysets,0.04219989999999996,0.05081110000000422
1MB,1000000,min_copysets,0.052559599999995044,0.048048199999996655
1MB,1000000,min_copysets,0.0634042000000008,0.04729859999999775
1MB,1000000,min_copysets,0.04185329999999965,0.04924609999999774
1MB,1000000,min_copysets,0.05556229999999829,0.04751530000000059
1MB,1000000,min_copysets,0.08218080000000327,0.07319629999999933
1MB,1000000,min_copysets,0.25144030000000583,0.04433790000000215
1MB,1000000,min_copysets,0.037424299999997857,0.04402329999999921
1MB,1000000,min_copysets,0.03543379999999985,0.050025300000001494
1MB,1000000,min_copysets,0.03971909999999923,0.05986830000000509
1MB,1000000,min_copysets,0.04039990000000415,0.05184529999999654
1MB,1000000,min_copysets,0.07093049999999579,0.04790400000000261
1MB,1000000,min_copysets,0.05113370000000117,0.04688619999999588
1MB,1000000,min_copysets,0.05077370000000059,0.05387959999999481
1MB,1000000,min_copysets,0.05655200000000349,0.05212149999999838
1MB,1000000,min_copysets,0.04209589999999963,0.049744400000001576
1MB,1000000,min_copysets,0.048344399999997734,0.08043969999999945
1MB,1000000,min_copysets,0.0963582000000045,0.07261660000000347
1MB,1000000,min_copysets,0.2467412999999965,0.0573563999999962
1MB,1000000,min_copysets,0.18705749999999455,0.05117870000000124
1MB,1000000,min_copysets,0.03830430000000007,0.04787300000000272
1MB,1000000,min_copysets,0.036128699999999014,0.04751329999999854
1MB,1000000,min_copysets,0.05131370000000146,0.05491160000000406
1MB,1000000,min_copysets,0.03682039999999631,0.05012389999999556
1MB,1000000,min_copysets,0.042383499999999685,0.0465572000000023
1MB,1000000,min_copysets,0.03971429999999998,0.055167699999998376
1MB,1000000,min_copysets,0.21505909999999773,0.07687010000000072
1MB,1000000,min_copysets,0.03704270000000065,0.04467040000000111
1MB,1000000,min_copysets,0.037121500000004914,0.045662700000001166
1MB,1000000,min_copysets,0.05381760000000213,0.08308230000000094
1MB,1000000,min_copysets,0.05560959999999682,0.07050160000000005
1MB,1000000,min_copysets,0.06767700000000332,0.05568459999999931
1MB,1000000,min_copysets,0.03904229999999842,0.057143699999997466
1MB,1000000,min_copysets,0.035466500000005396,0.0623066999999935
1MB,1000000,min_copysets,0.07635950000000236,0.07444519999999955
1MB,1000000,min_copysets,0.0629860000000022,0.0838186999999948
1MB,1000000,min_copysets,0.17500799999999828,0.09177739999999801
1MB,1000000,min_copysets,0.04360179999999758,0.05502789999999891
1MB,1000000,min_copysets,0.058641899999997804,0.07610249999999752
1MB,1000000,min_copysets,0.16962170000000043,0.08030629999999661
1MB,1000000,min_copysets,0.06211150000000032,0.06710050000000223
1MB,1000000,min_copysets,0.0966372999999976,0.07323269999999837
1MB,1000000,min_copysets,0.05877360000000209,0.07306369999999873
1MB,1000000,min_copysets,0.07202399999999898,0.0737263999999982
1MB,1000000,min_copysets,0.058117099999996924,0.07596850000000188
1MB,1000000,min_copysets,0.09850649999999916,0.06998979999999477
1MB,1000000,min_copysets,0.05313629999999847,0.04884129999999942
1MB,1000000,min_copysets,0.039652300000000196,0.04466239999999999
1MB,1000000,min_copysets,0.04053160000000133,0.04844789999999932
1MB,1000000,min_copysets,0.04016550000000052,0.04816299999999529
1MB,1000000,min_copysets,0.04382500000000533,0.04649650000000349
1MB,1000000,min_copysets,0.04069700000000154,0.05227589999999793
1MB,1000000,min_copysets,0.045424900000000434,0.04759370000000018
1MB,1000000,min_copysets,0.0395859999999999,0.048361499999998614
1MB,1000000,min_copysets,0.03867540000000247,0.04877889999999496
1MB,1000000,min_copysets,0.03701420000000155,0.047513799999997275
1MB,1000000,min_copysets,0.0816510000000008,0.05173839999999785
1MB,1000000,min_copysets,0.04481270000000137,0.12362349999999367
1MB,1000000,min_copysets,0.08354469999999736,0.06034970000000328
1MB,1000000,min_copysets,0.059288799999997366,0.06927470000000113
